id,unit,number,street,city,district,region,postcode,hash
,,"71",WALNUT ST,AUBURN,,,,14b2bb3c426a9103
,,"73",WALNUT ST,AUBURN,,,,ed8bc721955b6f08
,,"75",WALNUT ST,AUBURN,,,,8b7ae4d423db8c72
,,"36",S MARVINE AVE,AUBURN,,,,456b6f471a5e2441
,,"34",S MARVINE AVE,AUBURN,,,,03f0977aa7bf9556
,,"28",S MARVINE AVE,AUBURN,,,,4a4b2bf1932faee6
,,"11",LINN AVE,AUBURN,,,,49f4b6212769e251
,,"12",LINN AVE,AUBURN,,,,731b3aaa4b47406f
,,"18",LINN AVE,AUBURN,,,,0e561410b4cb95d0
,,"30",ALDEN AVE,AUBURN,,,,cf6433dae05c5109
,,"4",STEEL ST,AUBURN,,,,0234f0a995d16b10
,LEFT,"44",OSBORNE ST,AUBURN,,,,2506335eea30092c
,,"8",MILLER ST,AUBURN,,,,317da8d17319113d
,,"156",S FULTON ST,AUBURN,,,,a3a53dac33457eee
,,"35",GAYLORD ST,AUBURN,,,,8239232619a2d343
,,"37",SHERIDAN ST,AUBURN,,,,a5d0e79d656b434d
,,"47",FRANCES ST,AUBURN,,,,b5a743bce6f8a3b6
,,"241",S SEWARD AVE,AUBURN,,,,1c4d40cf2fc55556
,,"221",S SEWARD AVE,AUBURN,,,,2e11a0b17581c39a
,,"226",S SEWARD AVE,AUBURN,,,,b688b561202432fd
,,"140",WALNUT ST,AUBURN,,,,39fe86f4eae205f2
,,"42",WESTLAKE AVE,AUBURN,,,,3a8dcb4ab80f6c68
,,"63",SOUTH ST,AUBURN,,,,8bfcc10eb9bbfcbc
,,"27",LOGAN ST,AUBURN,,,,bdf094e223bdadf8
,,"3",ELIZABETH ST,AUBURN,,,,af8b1755206a6153
,,"15",ELIZABETH ST,AUBURN,,,,ec746bf5c9941363
,,"25",ELIZABETH ST,AUBURN,,,,56db26708b772bb9
,,"37",LOGAN ST,AUBURN,,,,df584da760d52f3b
,,"2",NEAR PL,AUBURN,,,,531de461a120bec4
,DWN,"40",STEEL ST,AUBURN,,,,1c12c0ab634394b3
,,"38",STEEL ST,AUBURN,,,,71fb50bff7038bf1
,,"4",MARY ST,AUBURN,,,,9425596dc06d5c83
,LFT,"8",MARY ST,AUBURN,,,,5ee6d5be4aa36532
,RGHT,"75",ELIZABETH ST,AUBURN,,,,dbafba999db564c9
,,"99",OSBORNE ST,AUBURN,,,,1fe8fee51d192c94
,,"106",OSBORNE ST,AUBURN,,,,17575ad53a701b2d
,,"114",OSBORNE ST,AUBURN,,,,39113defb9332d7d
,,"118",OSBORNE ST,AUBURN,,,,3a0f87e17d30c5bd
,,"14",MILLER ST,AUBURN,,,,795c0148126c1536
,,"19",AUGUSTUS ST,AUBURN,,,,9601b39117853b0c
,,"23",AUGUSTUS ST,AUBURN,,,,bc31458fdf2336b3
,,"25",AUGUSTUS ST,AUBURN,,,,c93afdeab3e8ca54
,,"27",AUGUSTUS ST,AUBURN,,,,4f31841b5115f47f
,,"29",AUGUSTUS ST,AUBURN,,,,94c3e16827a37d6c
,,"37",AUGUSTUS ST,AUBURN,,,,64b6acb56b03cb1b
,2 UP,"45",AUGUSTUS ST,AUBURN,,,,27bf90419d93836d
,,"47",AUGUSTUS ST,AUBURN,,,,fbfc2a2c87c027d7
,,"49",AUGUSTUS ST,AUBURN,,,,d08c6c05cd7058c4
,,"13",HAVENS AVE,AUBURN,,,,ec87c2ebe7a6b941
,,"15",HAVENS AVE,AUBURN,,,,86d03da593739967
,,"17",HAVENS AVE,AUBURN,,,,b7da51f91d17f06c
,,"19",HAVENS AVE,AUBURN,,,,a4b3a6762c696c77
,,"21",HAVENS AVE,AUBURN,,,,aeb89ef425ddafd5
,,"23",HAVENS AVE,AUBURN,,,,34c690c9bfd3f2fa
,,"25",HAVENS AVE,AUBURN,,,,9e33f96811f825d4
,,"27",HAVENS AVE,AUBURN,,,,2dcc96b49f6b052b
,,"31",HAVENS AVE,AUBURN,,,,edb24bf5e7e2410e
,,"33",HAVENS AVE,AUBURN,,,,316c01d0125168ca
,,"35",HAVENS AVE,AUBURN,,,,a698966d6bc775d6
,,"37",HAVENS AVE,AUBURN,,,,94e2d3e64b63ca7b
,,"22",HOCKEBORNE AVE,AUBURN,,,,be2453f8d5a69d3c
,,"18",HOCKEBORNE AVE,AUBURN,,,,475d423b7e1ac0ea
,,"19",BURT AVE,AUBURN,,,,bcf2487a42475434
,,"9",CHAPMAN AVE,AUBURN,,,,95162b11f8e65255
,,"3",SWIFT ST,AUBURN,,,,a94cf5b8522accfc
,,"11",MACDOUGALL ST,AUBURN,,,,dab5965ab5f094d2
,,"37",SWIFT ST,AUBURN,,,,249c1317d3cb9513
,,"82",MARY ST,AUBURN,,,,0f7ce26ef9f8f1e0
,,"131",SWIFT ST,AUBURN,,,,11404b5a97d51c68
,,"22",SILVER AVE,AUBURN,,,,6014076df736faea
,,"32",THROOP AVE,AUBURN,,,,8b3df5cc275b7aa1
,,"40",THROOP AVE,AUBURN,,,,6d6eea3ebee27ff9
,,"137",SWIFT ST,AUBURN,,,,4d12eb07a80c4881
,,"15",LEXINGTON AVE,AUBURN,,,,fe85b6181d6d264b
,,"19",LEXINGTON AVE,AUBURN,,,,202a93f87fafffac
,,"31",LEXINGTON AVE,AUBURN,,,,2caa29f8dbf7efa3
,,"45",KENSINGTON AVE,AUBURN,,,,814cdf25feca871f
,,"32",KENSINGTON AVE,AUBURN,,,,3986bfb1da630fe6
,,"37",ARLINGTON AVE,AUBURN,,,,371b0bc6403c632d
,,"31",ARLINGTON AVE,AUBURN,,,,dc14428e906d2c6b
,,"25",ARLINGTON AVE,AUBURN,,,,b211937c2cee2388
,,"19",ARLINGTON AVE,AUBURN,,,,e2fade5cf32b0f53
,,"15",ARLINGTON AVE,AUBURN,,,,d4c7691144025e02
,,"40",ARLINGTON AVE,AUBURN,,,,5b7abe75c0eb5fb4
,,"75",GARROW ST,AUBURN,,,,2f09fb9e61386281
,,T110-113,OAK CREEK TOWNHOUSES,AUBURN,,,,23dee86c548d3e90
,,D15-18,OAK CREEK TOWNHOUSES,AUBURN,,,,23fc0992cdd846cd
,,N74-81,OAK CREEK TOWNHOUSES,AUBURN,,,,36081d8b7f650ea8
,,O82-89,OAK CREEK TOWNHOUSES,AUBURN,,,,f3c8f3d2a568cac0
,,A1-5,OAK CREEK TOWNHOUSES,AUBURN,,,,b428cb5844980a5a
,,S104-109,OAK CREEK TOWNHOUSES,AUBURN,,,,b490c87ce9a1cbb9
,,U114-117,OAK CREEK TOWNHOUSES,AUBURN,,,,29e898809342ed57
,,W128-130,OAK CREEK TOWNHOUSES,AUBURN,,,,39620a9138d5514e
,,Y139-142,OAK CREEK TOWNHOUSES,AUBURN,,,,43eed3f3a0ec7ec6
,,C8-14,OAK CREEK TOWNHOUSES,AUBURN,,,,b3ccc655771402e1
,,M67-73,OAK CREEK TOWNHOUSES,AUBURN,,,,96aaa735bc676731
,,X131-138,OAK CREEK TOWNHOUSES,AUBURN,,,,f1cb30985642344a
,,L64-66,OAK CREEK TOWNHOUSES,AUBURN,,,,4d263528a33312a2
,,"55",KENSINGTON AVE,AUBURN,,,,5b5b300bfaaff8c4
,,"63",KENSINGTON AVE,AUBURN,,,,ee032334f6846c32
,,"58",KENSINGTON AVE,AUBURN,,,,fbf2c003d0e80d4e
,,"61",ARLINGTON AVE,AUBURN,,,,2828e689d17674ab
,,"65",ARLINGTON AVE,AUBURN,,,,f7a0235a320b07ca
,,"33",CENTER ST,AUBURN,,,,4e12e66a3457286a
,,"31",CENTER ST,AUBURN,,,,55b7e3a9400e9e4d
,,"25",CENTER ST,AUBURN,,,,a5b330db2f383eee
,,"33",LEAVENWORTH AVE,AUBURN,,,,096a3b2f534f211d
,,"31",LEAVENWORTH AVE,AUBURN,,,,191cca55a91d24e2
,,"25",LEAVENWORTH AVE,AUBURN,,,,1516d628fb443234
,,"19",LORRAINE AVE,AUBURN,,,,ba400f216f09be0c
,,"7",LORRAINE AVE,AUBURN,,,,acb4f15a443aa9cc
,,"1",LORRAINE AVE,AUBURN,,,,7d9e5da2e93ae609
,,"10",LORRAINE AVE,AUBURN,,,,4d63f1228f9d4f30
,,"14",LORRAINE AVE,AUBURN,,,,8c58324cac520c8b
,,"41",THORNTON AVE,AUBURN,,,,652ebd11e2b1a21b
,,"39",THORNTON AVE,AUBURN,,,,b471b9d5ab35bac1
,,"37",THORNTON AVE,AUBURN,,,,a8b7ad872f7f06bf
,,"61",THORNTON AVE,AUBURN,,,,78b9fe33a16c8c09
,,"21",OAK ST,AUBURN,,,,6dcacf493abda085
,,"19",OAK ST,AUBURN,,,,ab3e062046decfd4
,,"14",AIKEN DR,AUBURN,,,,4541c5cca154e05c
,,"1",ASHBAUGH AVE,AUBURN,,,,cda757318e09c9fa
,,"19",WESTWOOD DR,AUBURN,,,,d0e4a23348c72962
,,"15",WESTWOOD DR,AUBURN,,,,ea130322ea2ddf22
,,"7",WESTWOOD DR,AUBURN,,,,646ee4a4ecdb9109
,,"1",BRIGGS DR,AUBURN,,,,85b709062aba2862
,,"11",QUILL AVE,AUBURN,,,,c6cda339b7e9dbbe
,,"54",OAK ST,AUBURN,,,,4abb9673bdbaf391
,,"49",WESTWOOD DR,AUBURN,,,,18fa7cf1000b485b
,,"11",RICHARDSON AVE,AUBURN,,,,4567a3d05dd703b8
,,"103",MARY ST,AUBURN,,,,c31e63f12c51f3cd
,,"105",MARY ST,AUBURN,,,,93cb94b6e42ecc3d
,,"19",RICHARDSON AVE,AUBURN,,,,e8261343125a1fdf
,,"119",GROVE AVENUE EXT,AUBURN,,,,a60d14e652488731
,,"17",KEARNEY AVE,AUBURN,,,,2102439a7fcd9ca1
,,"19",KEARNEY AVE,AUBURN,,,,1eeb4542520f7cc9
,,"17",METCALF DR,AUBURN,,,,a2eef22424e8f858
,,"7",TABER DR,AUBURN,,,,7b7304a1b06b6d12
,,"1",HILLSIDE TER,AUBURN,,,,dc5ec5ccd74d0629
,,"10",LOCUST ST,AUBURN,,,,6755b0bcd72e3379
,,"321",N DIVISION ST,AUBURN,,,,ae0916e4f6bff5b3
,,"302",N DIVISION ST,AUBURN,,,,1dcc8a32f5e1476f
,,"311",N DIVISION ST,AUBURN,,,,2e384dd704e37be5
,,"162",YORK ST,AUBURN,,,,0fe4b99e5e0afbb2
,,"166",YORK ST,AUBURN,,,,5c8a96ff09580cb5
,,"168",YORK ST,AUBURN,,,,5d076e9888473486
,,"174",YORK ST,AUBURN,,,,13eba355563a12ef
,,"181",YORK ST,AUBURN,,,,5b16eb02090692f2
,,"355",STATE ST,AUBURN,,,,b4d9c513649e338a
,,"356",STATE ST,AUBURN,,,,82aa93fcf1ae9709
,,"345",STATE ST,AUBURN,,,,73be1b41531aeaa4
,,"343",STATE ST,AUBURN,,,,78940bca438c6e81
,,"344",STATE ST,AUBURN,,,,8e4afb6256d536e4
,,"324",STATE ST,AUBURN,,,,661e721878901b14
,,"25",QUARRY RD,AUBURN,,,,f043667abcff85b7
,,"146",YORK ST,AUBURN,,,,ac4f71b9cd22c6e8
,,"144",YORK ST,AUBURN,,,,26b1c84d03966814
,,"142",YORK ST,AUBURN,,,,7b13eae6be4b7a97
,,"132",YORK ST,AUBURN,,,,2066056ea20a376a
,,"130",YORK ST,AUBURN,,,,20b3fe5e6feb84ee
,,"128",YORK ST,AUBURN,,,,9d772a40e57311de
,,"117",YORK ST,AUBURN,,,,2615226ed4e86fed
,,"329",STATE ST,AUBURN,,,,dea5bffaeb4f7dec
,,"124",YORK ST,AUBURN,,,,1f3a805b37594ca5
,,"318",STATE ST,AUBURN,,,,e8849ad336263faf
,,"320",STATE ST,AUBURN,,,,d73d4073d2b620a5
,,"339",STATE ST,AUBURN,,,,744fe5e57322b669
,,"314",STATE ST,AUBURN,,,,8514563657dd4020
,,"306",STATE ST,AUBURN,,,,d6d7ef0fe93a55b9
,,"86",YORK ST,AUBURN,,,,2b2e1839cc223077
,,"310",STATE ST,AUBURN,,,,924de59b5df66ab3
,,"302",STATE ST,AUBURN,,,,dc5465ce1a4ae811
,,"92",YORK ST,AUBURN,,,,e9fa6b2c25973a0a
,,"89",YORK ST,AUBURN,,,,e863263b546dffaa
,,"91",YORK ST,AUBURN,,,,872cfb418528ab26
,,"91",YORK ST,AUBURN,,,,770bb4ce6af50961
,,"304",STATE ST,AUBURN,,,,14427ef824462a10
,,"333",STATE ST,AUBURN,,,,29576664c6c0072a
,,"308",STATE ST,AUBURN,,,,0781da82ba574a9f
,,"300",STATE ST,AUBURN,,,,a8e344874546376c
,,"294",STATE ST,AUBURN,,,,2e90a09d1e0f6fd1
,,"331",STATE ST,AUBURN,,,,26b6b8807a600b52
,,"3",MUNRO AVE,AUBURN,,,,df81b6d5ec591746
,,"7",MUNRO AVE,AUBURN,,,,336d871feb7615e3
,,"33",YORK ST,AUBURN,,,,9be329be25c08761
,,"30",YORK ST,AUBURN,,,,96386dc13876677f
,,"28",YORK ST,AUBURN,,,,8cab06254651e9ba
,,"20",YORK ST,AUBURN,,,,5b530a02a56d458e
,,"11",YORK ST,AUBURN,,,,34fac7295fdb31aa
,,"235",NORTH ST,AUBURN,,,,51439f415c34b6dd
,,"243",NORTH ST,AUBURN,,,,ffb7f0236d7e54ac
,,"241",NORTH ST,AUBURN,,,,d1918f29d265896c
,,"239",NORTH ST,AUBURN,,,,c5bee273ca7192d7
,,"204",N DIVISION ST,AUBURN,,,,b1a4ae17510289c3
,VACANT,"4022",TECHNOLOGY PARK BLVD,AUBURN,,,,d700795a677e6c42
,,"17",COPLEY ST,AUBURN,,,,f08e57c0f8bbe90e
,,"21",COPLEY ST,AUBURN,,,,7b046aaeb1b8af5a
,,"29",COPLEY ST,AUBURN,,,,527960a28bc760e1
,RGT,"138",THROOP AVE,AUBURN,,,,b7bf9a75c7311c84
,,"24",COPLEY ST,AUBURN,,,,7025e39cd7b96942
,,"26",COPLEY ST,AUBURN,,,,561231f095e34134
,,"30",COPLEY ST,AUBURN,,,,1aa90b3c12e5d59f
,,"22",JARVIS ST,AUBURN,,,,61f87dfb0829a9e0
,LEFT,"142",THROOP AVE,AUBURN,,,,97e3e2fe9f8cc06a
,,"21",JARVIS ST,AUBURN,,,,8f5c46369bee27a1
,,"27",JARVIS ST,AUBURN,,,,94c4bc1302f8aecf
,,"30",JARVIS ST,AUBURN,,,,932b9ce30c509765
,,"31",JARVIS ST,AUBURN,,,,bcd69eed17a55313
,,"146",THROOP AVE,AUBURN,,,,f95dbc237a7c8981
,,"28",JARVIS ST,AUBURN,,,,3481a2aa3b4d14c7
,,"36",JARVIS ST,AUBURN,,,,db8244f144bae301
,,"27",LOCUST ST,AUBURN,,,,e299950f93c6632b
,,"21",LOCUST ST,AUBURN,,,,c7db9e2569e5b48e
,,"23",LOCUST ST,AUBURN,,,,148ea7f82273eb47
,,"31",LOCUST ST,AUBURN,,,,5938a8d98caf66a6
,,"35",LOCUST ST,AUBURN,,,,2a604fc448dbb7b8
,,"22",LOCUST ST,AUBURN,,,,d4d7db2f58e6afa1
,,"35",COPLEY ST,AUBURN,,,,287d5e96c5ccce08
,,"37",COPLEY ST,AUBURN,,,,f2264b5c99939227
,,"45",COPLEY ST,AUBURN,,,,afa901066a4daa79
,,"49",COPLEY ST,AUBURN,,,,2df0eace3cc4aea3
,,"55",COPLEY ST,AUBURN,,,,7fa92933741c5937
,,"34",COPLEY ST,AUBURN,,,,29a3e10704a52f4b
,,"38",COPLEY ST,AUBURN,,,,6fcc0bfa5dd4f949
,,"44",COPLEY ST,AUBURN,,,,7a063f33514cae9a
,,"50",COPLEY ST,AUBURN,,,,e886521ddecb65bd
,,"56",COPLEY ST,AUBURN,,,,4f33f0cf2b9a1c75
,,"59",COPLEY ST,AUBURN,,,,a8886d564f3e1d93
,,"63",COPLEY ST,AUBURN,,,,14d9058a0a334f79
,,"102",PULSIFER DR,AUBURN,,,,8160f657435c6040
,,"65",COPLEY ST,AUBURN,,,,044e54b768024c06
,,"58",COPLEY ST,AUBURN,,,,24762e9a087c4ae2
,,"62",COPLEY ST,AUBURN,,,,c9ff5ed9e21282fe
,,"66",COPLEY ST,AUBURN,,,,39d47454d357e268
,,"97",PULSIFER DR,AUBURN,,,,6cdcb7dcfaa941c5
,,"111",PULSIFER DR,AUBURN,,,,e90ee0e540c5703e
,,"108",PULSIFER DR,AUBURN,,,,ae163ab21bde08bf
,,"116",PULSIFER DR,AUBURN,,,,45a0048a35fc49d5
,,"118",PULSIFER DR,AUBURN,,,,e0e4c8d7de594fd5
,,"67",JARVIS ST,AUBURN,,,,fdd17f809f170dc4
,,"65",JARVIS ST,AUBURN,,,,78b5abba24a9fbfc
,,"115",PULSIFER DR,AUBURN,,,,e21abd1c7fe89b12
,,"123",PULSIFER DR,AUBURN,,,,aac53e552cb5c7dc
,,"129",PULSIFER DR,AUBURN,,,,6bf1d8bcc6e24d8c
,,"124",PULSIFER DR,AUBURN,,,,b140d681ef828742
,,"120",PULSIFER DR,AUBURN,,,,bfd0e23207088277
,,"131",PULSIFER DR,AUBURN,,,,e44841d19c236fba
,,"128",PULSIFER DR,AUBURN,,,,2506dc7152683d2a
,,"64",JARVIS ST,AUBURN,,,,027762912c0c535f
,,"60",JARVIS ST,AUBURN,,,,9ce1c75bb57a4761
,,"61",JARVIS ST,AUBURN,,,,c7b4f05b2e9160c2
,,"54",JARVIS ST,AUBURN,,,,5ac8250e6f54beb0
,,"59",JARVIS ST,AUBURN,,,,367a7beebfc82e31
,,"51",JARVIS ST,AUBURN,,,,8dab7d9508cc560b
,,"52",JARVIS ST,AUBURN,,,,5676c4c54d6ca4dd
,,"48",JARVIS ST,AUBURN,,,,ade9a5c1115972c5
,,"45",JARVIS ST,AUBURN,,,,44b146ebaab1cf3e
,,"44",JARVIS ST,AUBURN,,,,cf7ccdddcdcf7834
,,"42",JARVIS ST,AUBURN,,,,fdadf1c872ffdd0d
,,"41",JARVIS ST,AUBURN,,,,908ad5b4441eea4e
,,"38",JARVIS ST,AUBURN,,,,26830f3e25883c65
,,"35",JARVIS ST,AUBURN,,,,7dace8d3cd9aa6a3
,,"26",LOCUST ST,AUBURN,,,,caf0048bb85b6ce5
,,"32",LOCUST ST,AUBURN,,,,8eba95892b186888
,,"34",LOCUST ST,AUBURN,,,,e694b2773fe470d2
,,"38",LOCUST ST,AUBURN,,,,ec9997e005cccfc6
,,"43",LOCUST ST,AUBURN,,,,e5d04aa0d751e841
,,"45",LOCUST ST,AUBURN,,,,bea248b769e98142
,,"40",LOCUST ST,AUBURN,,,,abdba35012f84b42
,,"44",LOCUST ST,AUBURN,,,,de7d0ba51ebf4e77
,,"50",LOCUST ST,AUBURN,,,,ad26b240e2112274
,,"51",LOCUST ST,AUBURN,,,,077701a9be5f0cea
,,"52",LOCUST ST,AUBURN,,,,83393a0a92f4242b
,,"152",YORK ST,AUBURN,,,,404f5f79751f5dc9
,,"6",SHELDON AVE,AUBURN,,,,3d674e728b3f8a02
,,"23",CHAPMAN AVE,AUBURN,,,,4bd1ee36370a803b
,,"102",GARROW ST,AUBURN,,,,7e8a18597a3efe6a
,,"318",N DIVISION ST,AUBURN,,,,38367409eb54620d
,,"131",YORK ST,AUBURN,,,,7e2caa8cc6144727
,,"222",N DIVISION ST,AUBURN,,,,66af8c105acc19da
,,"84",YORK ST,AUBURN,,,,f42170853781e71a
,,"88",YORK ST,AUBURN,,,,632149838a866aa5
,,"90",YORK ST,AUBURN,,,,87a49e5c0ccb0293
,,"296",STATE ST,AUBURN,,,,bb388e80e0aa2e75
,,"41",YORK ST,AUBURN,,,,becf33a37cf0dd05
,,"10",QUARRY RD,AUBURN,,,,01a27b169e3ca420
,,"4000",TECHNOLOGY PARK BLVD,AUBURN,,,,50062c31c9b5a81f
,,"3",HOBSON AVE,AUBURN,,,,d102e5e38039d1af
,,C60,BROGAN MANOR APTS,AUBURN,,,,b08e96455f18259a
,,C58,BROGAN MANOR APTS,AUBURN,,,,bf675b2dd85c6bc9
,,A18,BROGAN MANOR APTS,AUBURN,,,,06fed29a18c5011d
,,C46,BROGAN MANOR APTS,AUBURN,,,,32ecdd79f3e43907
,,C50,BROGAN MANOR APTS,AUBURN,,,,125e927e933ed4f1
,,B44,BROGAN MANOR APTS,AUBURN,,,,11d080cf00ac900b
,,B31,BROGAN MANOR APTS,AUBURN,,,,cc86e50c7983848f
,,"50",OLYMPIA AVE,AUBURN,,,,9241ce636dc4c20a
,,D75,BROGAN MANOR APTS,AUBURN,,,,e6757fa0701c484d
,,D72,BROGAN MANOR APTS,AUBURN,,,,dc030a066269a7c0
,,D73,BROGAN MANOR APTS,AUBURN,,,,367d19a3da43557d
,,A16,BROGAN MANOR APTS,AUBURN,,,,942cc2ac4425f0a1
,,A7,BROGAN MANOR APTS,AUBURN,,,,6e80f3db42f49bac
,,C65,BROGAN MANOR APTS,AUBURN,,,,5085212c9cb11ac2
,,A1,BROGAN MANOR APTS,AUBURN,,,,fe80b4f47cf0c49a
,,"141",OLYMPIA TERRACE APTS,AUBURN,,,,a78ae34bbc9fb5f9
,,"146",OLYMPIA TERRACE APTS,AUBURN,,,,977f0fe614b60850
,,"145",OLYMPIA TERRACE APTS,AUBURN,,,,8baa8e5e51658120
,,"142",OLYMPIA TERRACE APTS,AUBURN,,,,e6942b4010bcf42f
,,"144",OLYMPIA TERRACE APTS,AUBURN,,,,0fe126b2df81eb6d
,,"136",OLYMPIA TERRACE APTS,AUBURN,,,,2145162bcde74e0f
,,"135",OLYMPIA TERRACE APTS,AUBURN,,,,f96f43d51a78c8ee
,,"133",OLYMPIA TERRACE APTS,AUBURN,,,,ecd21186f35a8fd5
,,"134",OLYMPIA TERRACE APTS,AUBURN,,,,73e221fcbc9e302e
,,"137",OLYMPIA TERRACE APTS,AUBURN,,,,615f4193908b7adc
,,"139",OLYMPIA TERRACE APTS,AUBURN,,,,bc37357200c08651
,,"140",OLYMPIA TERRACE APTS,AUBURN,,,,d0e3c0d226e9bb5e
,,"147",OLYMPIA TERRACE APTS,AUBURN,,,,f50355bfdbfc517c
,,"138",OLYMPIA TERRACE APTS,AUBURN,,,,25ce0cf28a49a85d
,,"143",OLYMPIA TERRACE APTS,AUBURN,,,,28264e6f03194db2
,,"165",N DIVISION ST,AUBURN,,,,c5967abced264cef
,,"5",COMMERCE WAY,AUBURN,,,,0112817950ab18ac
,,"21",ALLEN ST,AUBURN,,,,25106f5a820be34d
,,"185",WASHINGTON ST,AUBURN,,,,2fbb1324f5cebff5
,,"25",GRANT ST,AUBURN,,,,1a306c257b89da50
,,"24",GRANT ST,AUBURN,,,,31a7dc6148193ae5
,"1","31",UNION ST,AUBURN,,,,19d88a163872f1dd
,,"47",UNION ST,AUBURN,,,,7705e8a0abb74931
,1 RGT,"224",STATE ST,AUBURN,,,,168a6ca88736638c
,,"222",STATE ST,AUBURN,,,,a89985c18d8a290c
,,"30",CHASE ST,AUBURN,,,,41c8f2b6e11f0c1f
,,"38",SENECA PKY,AUBURN,,,,58757e2098506f8f
,,"273",NORTH ST,AUBURN,,,,b4bc4c8b1f8c3a22
,,"271",NORTH ST,AUBURN,,,,721262bed7b48023
,201-210,201-210,AUBURN HEIGHTS APTS,AUBURN,,,,cfb6b378941076a2
,"450","133",AUSTIN DR,AUBURN,,,,fed495d6a40c562a
,701-710,701-710,AUBURN HEIGHTS APTS,AUBURN,,,,2f29e36fdb2891e8
,601-610,601-610,AUBURN HEIGHTS APTS,AUBURN,,,,8ce464eb7066255c
,501-510,501-510,AUBURN HEIGHTS APTS,AUBURN,,,,08de798d25c8f59c
,301-310,301-310,AUBURN HEIGHTS APTS,AUBURN,,,,20f93cb9ee4b9034
,101-110,101-110,AUBURN HEIGHTS APTS,AUBURN,,,,bbf220b72e46df81
,401-410,401-410,AUBURN HEIGHTS APTS,AUBURN,,,,85b1af00f5d7b7a7
,,"169",MURRAY STREET EXT,AUBURN,,,,72bcce2f257e563a
,,"88",PROSPECT ST,AUBURN,,,,dd8f811823f2c2cb
,,"252",GRANT AVE,AUBURN,,,,ce086bb1cba2f7d7
,,"79",PROSPECT ST,AUBURN,,,,ac1cc5c538ad9ae1
,,"1",BOWEN ST,AUBURN,,,,779c49a193845cd0
,,"251",NORTH ST,AUBURN,,,,8cd26c12e70020a7
,,"254",NORTH ST,AUBURN,,,,758191b37724ca3c
,,"248",NORTH ST,AUBURN,,,,ec1f4d4e566abeaa
,G6,"170",MURRAY STREET EXT,AUBURN,,,,9bba8e9bbbacf95b
,,"302",MCINTOSH DR,AUBURN,,,,0e5f2a60fcd3e348
,,"304",MCINTOSH DR,AUBURN,,,,c1f05a84b8e2cbf4
,,"306",MCINTOSH DR,AUBURN,,,,9e60e8b4fddc0c92
,,"310",MCINTOSH DR,AUBURN,,,,462310746bc90e4f
,,"217",GRANT AVE,AUBURN,,,,5a3b28ca638bd001
,,"217",GRANT AVE,AUBURN,,,,bfb1ee12cae49828
,,"231",GRANT AVE,AUBURN,,,,4b4452378227ddce
,,"211",GRANT AVE,AUBURN,,,,a6d7e91fcee3b046
,,"225",GRANT AVE,AUBURN,,,,f2012574dc9e0af8
,,"7",BRISTER AVE,AUBURN,,,,1d1a33ed5a557423
,,"5",BRISTER AVE,AUBURN,,,,ca5d249ef3f56129
,,"3",BRISTER AVE,AUBURN,,,,31cb1a35bfc0afd4
,,"18",STANDART AVE,AUBURN,,,,4b06dbb39cfa00d6
,,"32",STANDART AVE,AUBURN,,,,5ac7d5f284954945
,,"47",DAYTON ST,AUBURN,,,,840931e510dfd0d6
,,"44",DAYTON ST,AUBURN,,,,391ac889305bc8c8
,,"8",CORNWALL AVE,AUBURN,,,,f0bbf79881bb02c1
,,"4",CORNWALL AVE,AUBURN,,,,c59b256fd7556697
,,"82",STANDART AVE,AUBURN,,,,e98fa523fd4da49b
,,"204",N FULTON ST,AUBURN,,,,6c42c7418fa66fae
,,"202",N FULTON ST,AUBURN,,,,0e8bd028d822fb03
,,"196",N FULTON ST,AUBURN,,,,d793c816b5e8d749
,,"192",N FULTON ST,AUBURN,,,,d6da71d864eac641
,,"190",N FULTON ST,AUBURN,,,,f3fd619e503fb082
,,"186",N FULTON ST,AUBURN,,,,87f1b63f6c84911c
,,"18",N ALBANY ST,AUBURN,,,,bc62434915b852fb
,,"113",PALMER ST,AUBURN,,,,98d1079665bf8a46
,,"131",NORRIS AVE,AUBURN,,,,232d246df0e23152
,,"135",NORRIS AVE,AUBURN,,,,e74706a2dde5e341
,,"124",MURRAY ST,AUBURN,,,,ed052c7e9f940383
,,"120",MURRAY ST,AUBURN,,,,ab784f1321566bcd
,,"116",MURRAY ST,AUBURN,,,,0d404749930f876c
,,"117",MURRAY ST,AUBURN,,,,ce527fe61454b898
,,"121",DAWSON AVE,AUBURN,,,,88b68191fc5e02d9
,,"145",DAWSON AVE,AUBURN,,,,e32109a1434d5797
,,TH 17,STANDART WOODS TOWNHOUSE,AUBURN,,,,62fd1cc709b334b9
,,Q 196,STANDART WOODS,AUBURN,,,,f34b8a3ef317cce6
,,I96-108,STANDART WOODS,AUBURN,,,,59404e33e4811c43
,,R 213,STANDART WOODS,AUBURN,,,,99334f403598d57f
,,S 219,STANDART WOODS,AUBURN,,,,f5bf78af8777ff9e
,,T 235,STANDART WOODS,AUBURN,,,,82407be52dff5095
,,U 243,STANDART WOODS,AUBURN,,,,a9cbe1d9e618f775
,,V 259,STANDART WOODS,AUBURN,,,,6d60dd1a60356025
,,W 266,STANDART WOODS,AUBURN,,,,63167950aab280d4
,,X 277,STANDART WOODS,AUBURN,,,,6c189cf2f1a07b16
,,Z 303,STANDART WOODS,AUBURN,,,,ceb1bed11c1c2155
,,O 173,STANDART WOODS,AUBURN,,,,1472a0dc1014d5a1
